wav,dataset,speaker,label,start_sec,end_sec,duration_sec,rms_mean,rms_std,zcr_mean,spec_cent_mean,f0_mean,f0_median,f0_std,f0_min,f0_max,voiced_ratio
data/processed/audio/crema-d/1031/neutral/1031_IEO_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,1.8,1.8,0.07079549878835678,0.08731867372989655,0.0372807928856383,816.9088402940738,112.83267874355191,114.20823393107715,6.053691711343862,101.16194403019225,120.30250360821167,0.271276593208313
data/processed/audio/crema-d/1031/neutral/1031_IOM_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.3,2.3,0.07522854208946228,0.07466214150190353,0.05223051030585106,1026.665834173059,123.60965380893835,126.72196982870621,11.633761805350671,98.85140203528961,139.79699341790194,0.32446807622909546
data/processed/audio/crema-d/1031/neutral/1031_ITH_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.62,2.62,0.07484474778175354,0.06792613863945007,0.05744836685505319,1165.0377186903909,123.8480889719435,117.55479062836088,15.429096090821298,102.3373891996775,152.4497023255762,0.228723406791687
data/processed/audio/crema-d/1031/neutral/1031_ITS_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.44,2.44,0.06246081739664078,0.05895009636878967,0.06410249750664894,1203.3898741549262,130.98646303078607,134.25725027802636,15.162618387376684,112.2462048309373,149.83070768766817,0.14361701905727386
data/processed/audio/crema-d/1031/neutral/1031_IWL_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.53,2.53,0.0746200755238533,0.07119596004486084,0.04756846326462766,1048.792587974122,114.27239364382278,114.86983549970348,11.290559128542611,92.76591169413095,132.71517423385683,0.35638296604156494
data/processed/audio/crema-d/1031/neutral/1031_IWW_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.27,2.27,0.07046975195407867,0.07470795512199402,0.05138900432180851,1031.9931629344687,121.14114465226876,121.34988014449418,9.417745189203997,104.72941228206267,136.60402567543954,0.24468085169792175
data/processed/audio/crema-d/1031/neutral/1031_MTI_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.43,2.43,0.10163837671279907,0.0898672491312027,0.051695478723404256,1002.6831304720884,115.1346861835452,116.20455869578394,9.708873450544326,97.15319411536059,126.72196982870621,0.3882978856563568
data/processed/audio/crema-d/1031/neutral/1031_TAI_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.24,2.24,0.06299754232168198,0.06402517855167389,0.051404587765957445,1024.9916727446328,131.57640860181442,128.9370308439579,17.441172927336456,108.42268703014184,154.22108254079407,0.31382977962493896
data/processed/audio/crema-d/1031/neutral/1031_TIE_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.46,2.46,0.08153730630874634,0.07260049134492874,0.053503158244680854,1121.8114670579791,155.33668985354055,127.82523546199957,45.983374830257894,100.0,223.1994285260446,0.4893617033958435
data/processed/audio/crema-d/1031/neutral/1031_TSI_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.46,2.46,0.050681013613939285,0.05136509984731674,0.07534854970079788,1352.210608731354,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1031/neutral/1031_WSI_NEU_XX_16k_mono_trim_norm.wav,crema-d,1031,neutral,0.0,2.21,2.21,0.07053966820240021,0.07772901654243469,0.05097864029255319,1002.4056182092486,137.21341321086373,115.20255259346538,41.15005776642899,98.2820598545251,229.73967099940702,0.6382978558540344
data/processed/audio/crema-d/1031/sad/1031_DFA_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.4,2.4,0.09829476475715637,0.08388873934745789,0.046700984873670214,1066.3931595759418,113.89285664395206,115.5352696872273,5.447401768746564,102.93022366434921,123.11444133449163,0.2819148898124695
data/processed/audio/crema-d/1031/sad/1031_IEO_SAD_HI_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,1.97,1.97,0.08016988635063171,0.0787576362490654,0.0416000041555851,902.1320539096465,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1031/sad/1031_IEO_SAD_LO_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.47,2.47,0.09959203749895096,0.074196957051754,0.045838700964095744,1102.7920286180647,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1031/sad/1031_IEO_SAD_MD_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.4,2.4,0.0756542906165123,0.0638418197631836,0.04444138547207447,1090.7533614274637,114.65739802469926,114.53903471539032,7.47872041018986,102.93022366434921,123.82763603774404,0.13829787075519562
data/processed/audio/crema-d/1031/sad/1031_IOM_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.27,2.27,0.09607373178005219,0.08840800821781158,0.03723663979388298,889.2196583122379,110.95056286384256,110.95694720678449,9.8592799525133,93.84379966711431,126.72196982870621,0.5106382966041565
data/processed/audio/crema-d/1031/sad/1031_ITH_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,3.0,3.0,0.08856378495693207,0.061880193650722504,0.058378179022606384,1272.316523485203,115.08522624395334,112.2462048309373,11.837788056569089,96.03729450510042,147.25670581005258,0.563829779624939
data/processed/audio/crema-d/1031/sad/1031_ITS_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.34,2.34,0.09041471779346466,0.0764528289437294,0.0593001994680851,1157.6047105165283,110.57539216198025,108.42268703014184,13.041819882874075,93.84379966711431,144.7269237440378,0.4893617033958435
data/processed/audio/crema-d/1031/sad/1031_IWL_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.57,2.57,0.11023543775081635,0.09351257979869843,0.04614777260638298,1039.2705679160226,121.55782520991323,112.2462048309373,32.18142301632496,98.2820598545251,228.41646786215435,0.6702127456665039
data/processed/audio/crema-d/1031/sad/1031_IWW_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.54,2.54,0.10093604773283005,0.08637851476669312,0.050485164561170214,1074.772261305542,135.5039224740286,113.55044290708773,49.36483543583334,94.93421209505193,232.40911739156792,0.5797872543334961
data/processed/audio/crema-d/1031/sad/1031_MTI_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.87,2.87,0.10430771112442017,0.07921892404556274,0.050848778257978726,1146.8180374594297,125.06037478377934,116.87772485612456,30.069126220406076,104.12621525348065,219.36499593892518,0.5904255509376526
data/processed/audio/crema-d/1031/sad/1031_TAI_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.8,2.8,0.11004301905632019,0.07895554602146149,0.049986494348404256,1173.4230759150294,118.90217159298227,119.60961217374037,7.182530507604389,106.56005016284841,133.48398541700342,0.46276596188545227
data/processed/audio/crema-d/1031/sad/1031_TIE_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.74,2.74,0.12425363808870316,0.07760407775640488,0.0453867810837766,1183.4173039755865,112.17541497071366,112.89644048061314,5.051756699689842,97.15319411536059,122.40535433046553,0.49468085169792175
data/processed/audio/crema-d/1031/sad/1031_TSI_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.4,2.4,0.05257522687315941,0.05908895656466484,0.08301040974069149,1410.1473377343648,157.96933447106787,157.8258294677283,1.0070849504329875,156.91681957935012,160.5845763726753,0.06914893537759781
data/processed/audio/crema-d/1031/sad/1031_WSI_SAD_XX_16k_mono_trim_norm.wav,crema-d,1031,sad,0.0,2.46,2.46,0.07005295902490616,0.06316538155078888,0.06852040392287234,1230.9547989289254,110.9612464916807,110.95694720678449,8.963615271188868,94.38743126816935,132.71517423385683,0.5159574747085571
data/processed/audio/crema-d/1032/angry/1032_DFA_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.22,1.22,0.050575997680425644,0.07743154466152191,0.03853526013962766,601.8562282546125,210.50947007476697,160.5845763726753,99.28741334277143,144.7269237440378,400.0,0.22340425848960876
data/processed/audio/crema-d/1032/angry/1032_IEO_ANG_HI_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.57,1.57,0.11887068301439285,0.14463742077350616,0.08084950548537234,1169.5751407376872,317.68185282130247,323.02966672001685,21.824767860783062,273.20805135087915,356.35948725613576,0.3882978856563568
data/processed/audio/crema-d/1032/angry/1032_IEO_ANG_LO_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.44,1.44,0.04607664421200752,0.06699926406145096,0.049864424035904256,718.4700425040506,190.0743229485887,166.24757922855756,77.8843615411661,143.06459324352582,400.0,0.3776595890522003
data/processed/audio/crema-d/1032/angry/1032_IEO_ANG_MD_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.47,1.47,0.06923513859510422,0.09500719606876373,0.0544693317819149,860.6852846560404,212.36037965749287,192.07458901020084,49.406517491026484,149.83070768766817,303.14331330207966,0.3723404109477997
data/processed/audio/crema-d/1032/angry/1032_IOM_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.6,1.6,0.0586213693022728,0.07417846471071243,0.039613115026595744,641.6187006726238,151.04431157299078,151.1351623992487,19.141324003550352,121.7003513670591,188.7748625363387,0.38297873735427856
data/processed/audio/crema-d/1032/angry/1032_ITH_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,2.05,2.05,0.06041978672146797,0.07077639549970627,0.05977030003324468,963.6034831674726,151.8424703659671,135.034994616819,43.3467295667431,108.42268703014184,244.81070866093103,0.3404255211353302
data/processed/audio/crema-d/1032/angry/1032_ITS_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.79,1.79,0.051454808562994,0.06354068964719772,0.09293186918218085,1091.6677088806703,296.5955014302751,354.3070076409443,63.898677403974006,228.41646786215435,362.58854137124416,0.11170212924480438
data/processed/audio/crema-d/1032/angry/1032_IWL_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,2.3,2.3,0.06825325638055801,0.06024457514286041,0.050085189494680854,843.4891146066118,110.35643550497332,112.2462048309373,6.7419054908674045,95.48416039104166,122.40535433046553,0.4308510720729828
data/processed/audio/crema-d/1032/angry/1032_IWW_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.57,1.57,0.06615475565195084,0.07482243329286575,0.0431635430518617,674.089557204066,168.62626594932243,151.57165665103983,46.86409306807529,113.55044290708773,237.8414230005442,0.32446807622909546
data/processed/audio/crema-d/1032/angry/1032_MTI_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,3.0,3.0,0.1023843064904213,0.06234537810087204,0.0634298121675532,1180.8977736653235,128.98011009644878,112.2462048309373,44.14995895063046,80.7574166800042,188.7748625363387,0.35638296604156494
data/processed/audio/crema-d/1032/angry/1032_TAI_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,2.5,2.5,0.08268122375011444,0.07629777491092682,0.09122288480718085,1328.9374109947096,120.10036567908907,116.54114177595426,24.93173441340522,91.70040432046711,157.8258294677283,0.3085106313228607
data/processed/audio/crema-d/1032/angry/1032_TIE_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,2.24,2.24,0.048878490924835205,0.06261445581912994,0.08425968251329788,1349.6159600069157,352.48590946260333,352.26634943845943,4.910993034936744,340.26686438034227,360.5001850443321,0.058510638773441315
data/processed/audio/crema-d/1032/angry/1032_TSI_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.31,1.31,0.04646964743733406,0.07214594632387161,0.09650826961436171,1011.4631864321939,212.56555507775272,216.22090533442736,47.85883250023257,131.19081044374488,265.4303484677136,0.24468085169792175
data/processed/audio/crema-d/1032/angry/1032_WSI_ANG_XX_16k_mono_trim_norm.wav,crema-d,1032,angry,0.0,1.6,1.6,0.03967893496155739,0.05563945323228836,0.0641570395611702,821.2308054839411,124.04773539457122,123.82763603774404,2.6784506312168195,118.23577860271482,128.1944081920729,0.0797872319817543
data/processed/audio/crema-d/1032/disgust/1032_DFA_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.62,2.62,0.06363179534673691,0.060129404067993164,0.06298568400930851,1231.965945663285,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1032/disgust/1032_IEO_DIS_HI_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.43,2.43,0.07925084978342056,0.07242313027381897,0.08835033660239362,1345.7253253049262,113.71924938076991,113.22344169385043,8.765195090485136,88.57675191023606,128.1944081920729,0.42553192377090454
data/processed/audio/crema-d/1032/disgust/1032_IEO_DIS_LO_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,1.92,1.92,0.06355728209018707,0.07560928910970688,0.05151626911569149,946.928989342244,94.86042767423058,94.11561546764183,2.4563041791320854,89.08987181403393,100.57929410678534,0.13829787075519562
data/processed/audio/crema-d/1032/disgust/1032_IEO_DIS_MD_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.27,2.27,0.0513615608215332,0.05489066243171692,0.06001963513962766,1083.2074997098753,90.38120767227555,91.70040432046711,2.285380053047813,85.55950256826023,92.23161935859392,0.12234042584896088
data/processed/audio/crema-d/1032/disgust/1032_IOM_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.69,2.69,0.10281353443861008,0.08817453682422638,0.04917875249335106,1096.5282605926852,102.17208300373534,97.99902834897485,9.715163437716878,92.23161935859392,117.55479062836088,0.25531914830207825
data/processed/audio/crema-d/1032/disgust/1032_ITH_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,3.0,3.0,0.08361031115055084,0.057206541299819946,0.06668415475398937,1379.4972797667558,108.03860319055352,98.2820598545251,15.608097256620102,89.60596419119524,136.60402567543954,0.24468085169792175
data/processed/audio/crema-d/1032/disgust/1032_ITS_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.02,2.02,0.058553583920001984,0.06264493614435196,0.09606414145611702,1229.6056298837411,136.91932666680577,121.3539289693386,29.52023426429625,107.17734625362931,209.4588245641254,0.3617021143436432
data/processed/audio/crema-d/1032/disgust/1032_IWL_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.24,2.24,0.05840097740292549,0.05723454803228378,0.049142391123670214,866.1713132033991,111.93805067662657,114.53903471539032,10.107049169058035,93.84379966711431,122.40535433046553,0.23404255509376526
data/processed/audio/crema-d/1032/disgust/1032_IWW_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,1.63,1.63,0.05374295637011528,0.061682410538196564,0.04029878656914894,679.875830458703,116.34798106775685,119.95605789097601,11.048015684219662,101.16194403019225,131.9507910772894,0.28723403811454773
data/processed/audio/crema-d/1032/disgust/1032_MTI_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,3.0,3.0,0.14774668216705322,0.0703151673078537,0.06048973570478723,1154.774538864552,105.3204638982289,96.87341350392256,22.17978918085089,80.7574166800042,147.25670581005258,0.5319148898124695
data/processed/audio/crema-d/1032/disgust/1032_TAI_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,3.0,3.0,0.11516706645488739,0.06380721181631088,0.0742421251662234,1434.112416791218,107.63747292825947,96.03729450510042,15.134645933128802,92.23161935859392,128.9370308439579,0.21808511018753052
data/processed/audio/crema-d/1032/disgust/1032_TIE_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,3.0,3.0,0.056432101875543594,0.04832024127244949,0.08688289561170212,1528.3391386797439,94.9072109799967,93.84379966711431,6.001567376693286,84.57676786314485,107.17734625362931,0.4202127754688263
data/processed/audio/crema-d/1032/disgust/1032_TSI_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,2.67,2.67,0.0899120420217514,0.06190840154886246,0.1410639336768617,1880.303872720868,193.94461493911257,191.52145489614207,7.30157948044083,185.5318233882619,204.67477839935495,0.09574468433856964
data/processed/audio/crema-d/1032/disgust/1032_WSI_DIS_XX_16k_mono_trim_norm.wav,crema-d,1032,disgust,0.0,3.0,3.0,0.06486411392688751,0.050084974616765976,0.09397595994015957,1535.1317030820971,98.14684382215923,98.2820598545251,8.603140533355361,74.91535384383408,112.89644048061314,0.32446807622909546
data/processed/audio/crema-d/1032/fear/1032_DFA_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,2.17,2.17,0.07547731697559357,0.08297353982925415,0.04957613031914894,1014.6256051281347,123.86053370785861,123.11444133449163,16.51611725526521,93.30329915368074,147.25670581005258,0.35638296604156494
data/processed/audio/crema-d/1032/fear/1032_IEO_FEA_HI_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,0.93,0.93,0.04388779401779175,0.07565417140722275,0.041441572473404256,668.8885048041257,348.5680273733731,400.0,59.02556328601287,276.38257599355524,400.0,0.15425531566143036
data/processed/audio/crema-d/1032/fear/1032_IEO_FEA_LO_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,1.77,1.77,0.05671270936727524,0.06274395436048508,0.040987055352393616,861.5399596598932,108.40313624292507,110.95694720678449,8.543615289070729,93.30329915368074,119.60961217374037,0.19680851697921753
data/processed/audio/crema-d/1032/fear/1032_IEO_FEA_MD_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,1.63,1.63,0.055428240448236465,0.07649306207895279,0.05049555352393617,852.6705249343387,107.87990886023788,107.48778227895741,4.762381182947534,101.74796921026864,117.55479062836088,0.1489361673593521
data/processed/audio/crema-d/1032/fear/1032_IOM_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,2.6,2.6,0.09004216641187668,0.08107840269804001,0.045965965757978726,1107.33738447741,101.19307658251375,101.16194403019225,9.072925861077607,89.08987181403393,121.7003513670591,0.3617021143436432
data/processed/audio/crema-d/1032/fear/1032_ITH_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,3.0,3.0,0.07640087604522705,0.056775420904159546,0.06530242270611702,1334.2724898405952,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1032/fear/1032_ITS_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,2.46,2.46,0.06557055562734604,0.07103608548641205,0.07747828706781915,1360.2584580948135,133.44505149042695,123.82763603774404,20.329633439940544,110.31788221637464,172.11028744886602,0.31382977962493896
data/processed/audio/crema-d/1032/fear/1032_IWL_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,2.91,2.91,0.09360946714878082,0.07576365023851395,0.06822691572473404,1277.2775245255827,200.43324056326387,202.3238880603845,13.719480253840691,183.40080864093423,225.79288096122622,0.4308510720729828
data/processed/audio/crema-d/1032/fear/1032_IWW_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,2.6,2.6,0.09500394761562347,0.06460586190223694,0.05306941904920213,1158.6320231611712,90.86714502648658,90.12504626108301,4.408529298530146,85.06671609508557,99.42404238175475,0.21808511018753052
data/processed/audio/crema-d/1032/fear/1032_MTI_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,3.0,3.0,0.1355135142803192,0.057164475321769714,0.055554978390957445,1191.3229280894643,93.11491167310867,93.30329915368074,0.5512483036222161,92.23161935859392,93.84379966711431,0.0904255285859108
data/processed/audio/crema-d/1032/fear/1032_TAI_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,2.84,2.84,0.07210947573184967,0.05906853824853897,0.07094882396941489,1375.8353782805043,129.95844225584395,130.4373829544229,12.010562994513466,109.68249796946259,155.11447618337345,0.3085106313228607
data/processed/audio/crema-d/1032/fear/1032_TIE_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,3.0,3.0,0.06681297719478607,0.05480334907770157,0.07515635388962766,1490.7308635259628,146.25074655488027,120.30250360821167,49.57770742639045,96.59363289248455,227.10088581417543,0.5904255509376526
data/processed/audio/crema-d/1032/fear/1032_TSI_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,1.09,1.09,0.055981189012527466,0.08442886918783188,0.07235133394281915,883.885546586075,206.75230866722993,214.35469250725862,17.97003655090906,180.25009252216606,228.41646786215435,0.12234042584896088
data/processed/audio/crema-d/1032/fear/1032_WSI_FEA_XX_16k_mono_trim_norm.wav,crema-d,1032,fear,0.0,1.6,1.6,0.032925136387348175,0.042146071791648865,0.039613115026595744,686.529563796871,112.1882584905216,114.21013920339561,15.1818531911309,84.08964152537145,131.19081044374488,0.28723403811454773
data/processed/audio/crema-d/1032/happy/1032_DFA_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,0.93,0.93,0.03747028857469559,0.06537347286939621,0.021341526761968085,398.09846738621997,184.5151986910679,194.30638823072118,54.57920245777224,108.42268703014184,249.08992447176465,0.27659574151039124
data/processed/audio/crema-d/1032/happy/1032_IEO_HAP_HI_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,0.9,0.9,0.04130192846059799,0.07420664280653,0.03853526013962766,523.5462745048443,162.71196632135243,169.1535357262897,19.783922574945223,127.45606273192622,195.43199368684918,0.19680851697921753
data/processed/audio/crema-d/1032/happy/1032_IEO_HAP_LO_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,0.74,0.74,0.046824049204587936,0.09235724061727524,0.019798765791223406,305.4985332918169,139.77877008328994,138.99182198423372,2.764420383479191,136.60402567543954,148.96774631227024,0.09574468433856964
data/processed/audio/crema-d/1032/happy/1032_IEO_HAP_MD_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.98,1.98,0.047553375363349915,0.05652274191379547,0.04647502493351064,894.3058734962076,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1032/happy/1032_IOM_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.15,1.15,0.04298130050301552,0.06763811409473419,0.02282974567819149,425.8293782599221,149.62557409540892,144.7269237440378,18.933142154730362,114.86983549970348,185.5318233882619,0.34574466943740845
data/processed/audio/crema-d/1032/happy/1032_ITH_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.34,1.34,0.03089044988155365,0.050849683582782745,0.032888858876329786,520.0277128537103,364.86855537845975,344.22057489773204,30.749394534906802,334.4212833154038,400.0,0.11170212924480438
data/processed/audio/crema-d/1032/happy/1032_ITS_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.38,1.38,0.042805541306734085,0.05913933739066124,0.0551991564162234,790.4788039642668,303.27068977469025,308.44216508158814,31.96455524428545,241.99881784385852,340.26686438034227,0.15425531566143036
data/processed/audio/crema-d/1032/happy/1032_IWL_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.54,1.54,0.06310322135686874,0.07301157712936401,0.03735611286569149,587.3029571405037,173.38810459956713,113.55044290708773,106.04346435079162,93.30329915368074,390.8639873736984,0.36702126264572144
data/processed/audio/crema-d/1032/happy/1032_IWW_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,2.4,2.4,0.05737101659178734,0.057608384639024734,0.0635986328125,1183.3126677973007,115.53237499744942,109.68249796946259,16.290823729396507,93.30329915368074,145.56531828421873,0.271276593208313
data/processed/audio/crema-d/1032/happy/1032_MTI_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.92,1.92,0.07871050387620926,0.08954132348299026,0.036927568151595744,727.3357197462678,94.0373285101687,93.84379966711431,1.5473093761311791,91.70040432046711,97.15319411536059,0.12765957415103912
data/processed/audio/crema-d/1032/happy/1032_TAI_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.66,1.66,0.06526889652013779,0.08040451258420944,0.04125197390292553,718.7069093109645,115.41096043527573,106.86869820823887,13.008196605900508,96.59363289248455,140.60682916223496,0.3191489279270172
data/processed/audio/crema-d/1032/happy/1032_TIE_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.76,1.76,0.055751536041498184,0.07037384063005447,0.048620345744680854,851.8790757614606,110.99205124103467,112.57132265577522,3.768806965356646,105.94630943592954,116.20455869578394,0.11702127754688263
data/processed/audio/crema-d/1032/happy/1032_TSI_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.12,1.12,0.04446437582373619,0.07272911816835403,0.07344736951462766,851.8827602630469,289.65663254762154,249.10654632397893,64.49178411131223,227.10088581417543,371.0636467765238,0.11702127754688263
data/processed/audio/crema-d/1032/happy/1032_WSI_HAP_XX_16k_mono_trim_norm.wav,crema-d,1032,happy,0.0,1.28,1.28,0.03518039360642433,0.05464380607008934,0.03377971243351064,546.2631405219558,338.95372808337873,342.23801027304086,24.827705146608213,289.4538474880756,366.80161728186846,0.06914893537759781
data/processed/audio/crema-d/1032/neutral/1032_DFA_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,1.92,1.92,0.04872172325849533,0.06580452620983124,0.03857681599069149,825.0324831854207,0.0,0.0,0.0,0.0,0.0,0.0
data/processed/audio/crema-d/1032/neutral/1032_IEO_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,1.76,1.76,0.05704875662922859,0.08035970479249954,0.04032216173537234,786.3317595428282,115.83025319607414,115.5352696872273,3.9706772358373423,109.68249796946259,135.034994616819,0.35638296604156494
data/processed/audio/crema-d/1032/neutral/1032_IOM_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,1.98,1.98,0.07000431418418884,0.0860310047864914,0.03743403008643617,805.7987525239296,108.8418109623045,108.7367301483338,8.29044070834613,94.38743126816935,121.7003513670591,0.3297872245311737
data/processed/audio/crema-d/1032/neutral/1032_ITH_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,1.54,1.54,0.05050211772322655,0.06750236451625824,0.03527052859042553,627.085520476206,165.16638953815868,120.99940892192926,101.88432935135408,97.15319411536059,390.8639873736984,0.31382977962493896
data/processed/audio/crema-d/1032/neutral/1032_ITS_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,1.73,1.73,0.05742576718330383,0.07468580454587936,0.0551264336768617,892.7348230862202,136.5428694376093,130.43520697655643,25.004855599016018,109.68249796946259,192.07458901020084,0.3404255211353302
data/processed/audio/crema-d/1032/neutral/1032_IWL_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,1.41,1.41,0.05379629507660866,0.07266629487276077,0.03087599734042553,487.1871530052242,112.18153115566089,116.20455869578394,8.41259428626138,94.93421209505193,120.99940892192926,0.3510638177394867
data/processed/audio/crema-d/1032/neutral/1032_IWW_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,2.6,2.6,0.09219015389680862,0.07820842415094376,0.055562770113031915,1074.4171647471294,109.30558361503495,108.42268703014184,3.846527796816658,104.12621525348065,118.23577860271482,0.25
data/processed/audio/crema-d/1032/neutral/1032_MTI_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,2.18,2.18,0.07542834430932999,0.0702555701136589,0.040677983710106384,814.0393449987565,124.97077221750628,114.20823393107715,22.996632787433082,102.3373891996775,172.11028744886602,0.4095744788646698
data/processed/audio/crema-d/1032/neutral/1032_TAI_NEU_XX_16k_mono_trim_norm.wav,crema-d,1032,neutral,0.0,2.78,2.78,0.10772713273763657,0.07366086542606354,0.06452065325797872,1210.0550059211123,108.9062105127199,110.95694720678449,10.339958627980945,76.2248511627881,125.26644386241279,0.521276593208313
