in_path,out_path,sr,duration_sec,peak,rms,trim_top_db
data/raw/crema-d/1005_IEO_SAD_HI.wav,data/interim/crema-d/1005/1005_IEO_SAD_HI_16k_mono_trim_norm.wav,16000,2.368,0.8912509679794312,0.10236254334449768,20
data/raw/crema-d/1005_IEO_SAD_LO.wav,data/interim/crema-d/1005/1005_IEO_SAD_LO_16k_mono_trim_norm.wav,16000,2.4024,0.8912509083747864,0.13642407953739166,20
data/raw/crema-d/1005_IEO_SAD_MD.wav,data/interim/crema-d/1005/1005_IEO_SAD_MD_16k_mono_trim_norm.wav,16000,2.2827,0.8912509083747864,0.10956777632236481,20
data/raw/crema-d/1005_IOM_ANG_XX.wav,data/interim/crema-d/1005/1005_IOM_ANG_XX_16k_mono_trim_norm.wav,16000,1.824,0.8912509083747864,0.14152993261814117,20
data/raw/crema-d/1005_IOM_DIS_XX.wav,data/interim/crema-d/1005/1005_IOM_DIS_XX_16k_mono_trim_norm.wav,16000,2.9376,0.8912509083747864,0.08947775512933731,20
data/raw/crema-d/1005_IOM_FEA_XX.wav,data/interim/crema-d/1005/1005_IOM_FEA_XX_16k_mono_trim_norm.wav,16000,3.2032,0.8912509083747864,0.13430246710777283,20
data/raw/crema-d/1005_IOM_HAP_XX.wav,data/interim/crema-d/1005/1005_IOM_HAP_XX_16k_mono_trim_norm.wav,16000,1.504,0.8912509679794312,0.16832931339740753,20
data/raw/crema-d/1005_IOM_NEU_XX.wav,data/interim/crema-d/1005/1005_IOM_NEU_XX_16k_mono_trim_norm.wav,16000,2.72,0.8912509083747864,0.10306883603334427,20
data/raw/crema-d/1005_IOM_SAD_XX.wav,data/interim/crema-d/1005/1005_IOM_SAD_XX_16k_mono_trim_norm.wav,16000,3.003,0.8912509679794312,0.09786558896303177,20
data/raw/crema-d/1005_ITH_ANG_XX.wav,data/interim/crema-d/1005/1005_ITH_ANG_XX_16k_mono_trim_norm.wav,16000,1.632,0.8912509083747864,0.0784335508942604,20
data/raw/crema-d/1005_ITH_DIS_XX.wav,data/interim/crema-d/1005/1005_ITH_DIS_XX_16k_mono_trim_norm.wav,16000,1.856,0.8912509679794312,0.07696343213319778,20
data/raw/crema-d/1005_ITH_FEA_XX.wav,data/interim/crema-d/1005/1005_ITH_FEA_XX_16k_mono_trim_norm.wav,16000,1.824,0.8912509083747864,0.08853516727685928,20
data/raw/crema-d/1005_ITH_HAP_XX.wav,data/interim/crema-d/1005/1005_ITH_HAP_XX_16k_mono_trim_norm.wav,16000,1.568,0.8912509679794312,0.12920249998569489,20
data/raw/crema-d/1005_ITH_NEU_XX.wav,data/interim/crema-d/1005/1005_ITH_NEU_XX_16k_mono_trim_norm.wav,16000,2.016,0.8912509083747864,0.08089733123779297,20
data/raw/crema-d/1005_ITH_SAD_XX.wav,data/interim/crema-d/1005/1005_ITH_SAD_XX_16k_mono_trim_norm.wav,16000,2.56,0.8912509679794312,0.0939144566655159,20
data/raw/crema-d/1005_ITS_ANG_XX.wav,data/interim/crema-d/1005/1005_ITS_ANG_XX_16k_mono_trim_norm.wav,16000,1.76,0.8912509679794312,0.07936502993106842,20
data/raw/crema-d/1005_ITS_DIS_XX.wav,data/interim/crema-d/1005/1005_ITS_DIS_XX_16k_mono_trim_norm.wav,16000,3.008,0.8912509083747864,0.07355009764432907,20
data/raw/crema-d/1005_ITS_FEA_XX.wav,data/interim/crema-d/1005/1005_ITS_FEA_XX_16k_mono_trim_norm.wav,16000,1.6,0.8912509083747864,0.1411052644252777,20
data/raw/crema-d/1005_ITS_HAP_XX.wav,data/interim/crema-d/1005/1005_ITS_HAP_XX_16k_mono_trim_norm.wav,16000,1.568,0.8912509083747864,0.11557244509458542,20
data/raw/crema-d/1005_ITS_NEU_XX.wav,data/interim/crema-d/1005/1005_ITS_NEU_XX_16k_mono_trim_norm.wav,16000,1.792,0.8912509083747864,0.09254300594329834,20
data/raw/crema-d/1005_ITS_SAD_XX.wav,data/interim/crema-d/1005/1005_ITS_SAD_XX_16k_mono_trim_norm.wav,16000,1.5956,0.8912509083747864,0.09625381231307983,20
data/raw/crema-d/1005_IWL_ANG_XX.wav,data/interim/crema-d/1005/1005_IWL_ANG_XX_16k_mono_trim_norm.wav,16000,1.92,0.8912509679794312,0.10822416096925735,20
data/raw/crema-d/1005_IWL_DIS_XX.wav,data/interim/crema-d/1005/1005_IWL_DIS_XX_16k_mono_trim_norm.wav,16000,1.9796,0.8912509679794312,0.10831441730260849,20
data/raw/crema-d/1005_IWL_FEA_XX.wav,data/interim/crema-d/1005/1005_IWL_FEA_XX_16k_mono_trim_norm.wav,16000,1.728,0.8912509679794312,0.15345048904418945,20
data/raw/crema-d/1005_IWL_HAP_XX.wav,data/interim/crema-d/1005/1005_IWL_HAP_XX_16k_mono_trim_norm.wav,16000,1.6,0.8912509679794312,0.11518103629350662,20
data/raw/crema-d/1005_IWL_NEU_XX.wav,data/interim/crema-d/1005/1005_IWL_NEU_XX_16k_mono_trim_norm.wav,16000,2.208,0.8912509083747864,0.10578753799200058,20
data/raw/crema-d/1005_IWL_SAD_XX.wav,data/interim/crema-d/1005/1005_IWL_SAD_XX_16k_mono_trim_norm.wav,16000,3.6397,0.8912509083747864,0.0710030049085617,20
data/raw/crema-d/1005_IWW_ANG_XX.wav,data/interim/crema-d/1005/1005_IWW_ANG_XX_16k_mono_trim_norm.wav,16000,2.592,0.8912509083747864,0.05226605013012886,20
data/raw/crema-d/1005_IWW_DIS_XX.wav,data/interim/crema-d/1005/1005_IWW_DIS_XX_16k_mono_trim_norm.wav,16000,3.1031,0.8912509083747864,0.08613160997629166,20
data/raw/crema-d/1005_IWW_FEA_XX.wav,data/interim/crema-d/1005/1005_IWW_FEA_XX_16k_mono_trim_norm.wav,16000,3.1031,0.8912509083747864,0.09694384783506393,20
data/raw/crema-d/1005_IWW_HAP_XX.wav,data/interim/crema-d/1005/1005_IWW_HAP_XX_16k_mono_trim_norm.wav,16000,2.592,0.8912509083747864,0.1282845288515091,20
data/raw/crema-d/1005_IWW_NEU_XX.wav,data/interim/crema-d/1005/1005_IWW_NEU_XX_16k_mono_trim_norm.wav,16000,2.7027,0.8912509083747864,0.09123753011226654,20
data/raw/crema-d/1005_IWW_SAD_XX.wav,data/interim/crema-d/1005/1005_IWW_SAD_XX_16k_mono_trim_norm.wav,16000,2.3357,0.8912509083747864,0.11920268833637238,20
data/raw/crema-d/1005_MTI_ANG_XX.wav,data/interim/crema-d/1005/1005_MTI_ANG_XX_16k_mono_trim_norm.wav,16000,1.888,0.8912509679794312,0.1141502633690834,20
data/raw/crema-d/1005_MTI_DIS_XX.wav,data/interim/crema-d/1005/1005_MTI_DIS_XX_16k_mono_trim_norm.wav,16000,2.432,0.8912509679794312,0.1003510132431984,20
data/raw/crema-d/1005_MTI_FEA_XX.wav,data/interim/crema-d/1005/1005_MTI_FEA_XX_16k_mono_trim_norm.wav,16000,3.552,0.8912509083747864,0.10992010682821274,20
data/raw/crema-d/1005_MTI_HAP_XX.wav,data/interim/crema-d/1005/1005_MTI_HAP_XX_16k_mono_trim_norm.wav,16000,1.952,0.8912509083747864,0.13013547658920288,20
data/raw/crema-d/1005_MTI_NEU_XX.wav,data/interim/crema-d/1005/1005_MTI_NEU_XX_16k_mono_trim_norm.wav,16000,3.264,0.8912509083747864,0.10595887899398804,20
data/raw/crema-d/1005_MTI_SAD_XX.wav,data/interim/crema-d/1005/1005_MTI_SAD_XX_16k_mono_trim_norm.wav,16000,2.72,0.8912509679794312,0.12433334439992905,20
data/raw/crema-d/1005_TAI_ANG_XX.wav,data/interim/crema-d/1005/1005_TAI_ANG_XX_16k_mono_trim_norm.wav,16000,2.24,0.8912509679794312,0.10172244161367416,20
data/raw/crema-d/1005_TAI_DIS_XX.wav,data/interim/crema-d/1005/1005_TAI_DIS_XX_16k_mono_trim_norm.wav,16000,2.432,0.8912509679794312,0.0875803753733635,20
data/raw/crema-d/1005_TAI_FEA_XX.wav,data/interim/crema-d/1005/1005_TAI_FEA_XX_16k_mono_trim_norm.wav,16000,1.568,0.8912509679794312,0.13715922832489014,20
data/raw/crema-d/1005_TAI_HAP_XX.wav,data/interim/crema-d/1005/1005_TAI_HAP_XX_16k_mono_trim_norm.wav,16000,2.752,0.8912509083747864,0.10599615424871445,20
data/raw/crema-d/1005_TAI_NEU_XX.wav,data/interim/crema-d/1005/1005_TAI_NEU_XX_16k_mono_trim_norm.wav,16000,3.2,0.8912509083747864,0.07756661623716354,20
data/raw/crema-d/1005_TAI_SAD_XX.wav,data/interim/crema-d/1005/1005_TAI_SAD_XX_16k_mono_trim_norm.wav,16000,3.6369,0.8912509083747864,0.10478707402944565,20
data/raw/crema-d/1005_TIE_ANG_XX.wav,data/interim/crema-d/1005/1005_TIE_ANG_XX_16k_mono_trim_norm.wav,16000,1.952,0.8912509679794312,0.09121870994567871,20
data/raw/crema-d/1005_TIE_DIS_XX.wav,data/interim/crema-d/1005/1005_TIE_DIS_XX_16k_mono_trim_norm.wav,16000,1.92,0.8912509083747864,0.08538103103637695,20
data/raw/crema-d/1005_TIE_FEA_XX.wav,data/interim/crema-d/1005/1005_TIE_FEA_XX_16k_mono_trim_norm.wav,16000,1.472,0.8912509083747864,0.12500424683094025,20
data/raw/crema-d/1005_TIE_HAP_XX.wav,data/interim/crema-d/1005/1005_TIE_HAP_XX_16k_mono_trim_norm.wav,16000,2.528,0.8912509679794312,0.1032770499587059,20
data/raw/crema-d/1005_TIE_NEU_XX.wav,data/interim/crema-d/1005/1005_TIE_NEU_XX_16k_mono_trim_norm.wav,16000,2.816,0.8912509679794312,0.07938312739133835,20
data/raw/crema-d/1005_TIE_SAD_XX.wav,data/interim/crema-d/1005/1005_TIE_SAD_XX_16k_mono_trim_norm.wav,16000,4.352,0.8912509083747864,0.08488792181015015,20
data/raw/crema-d/1005_TSI_ANG_XX.wav,data/interim/crema-d/1005/1005_TSI_ANG_XX_16k_mono_trim_norm.wav,16000,1.536,0.8912509679794312,0.12518838047981262,20
data/raw/crema-d/1005_TSI_DIS_XX.wav,data/interim/crema-d/1005/1005_TSI_DIS_XX_16k_mono_trim_norm.wav,16000,2.048,0.8912509083747864,0.10422700643539429,20
data/raw/crema-d/1005_TSI_FEA_XX.wav,data/interim/crema-d/1005/1005_TSI_FEA_XX_16k_mono_trim_norm.wav,16000,1.344,0.8912509083747864,0.14330936968326569,20
data/raw/crema-d/1005_TSI_HAP_XX.wav,data/interim/crema-d/1005/1005_TSI_HAP_XX_16k_mono_trim_norm.wav,16000,1.504,0.8912509083747864,0.10413611680269241,20
data/raw/crema-d/1005_TSI_NEU_XX.wav,data/interim/crema-d/1005/1005_TSI_NEU_XX_16k_mono_trim_norm.wav,16000,2.592,0.8912509679794312,0.10058452934026718,20
data/raw/crema-d/1005_TSI_SAD_XX.wav,data/interim/crema-d/1005/1005_TSI_SAD_XX_16k_mono_trim_norm.wav,16000,1.76,0.8912509679794312,0.1231054961681366,20
data/raw/crema-d/1005_WSI_ANG_XX.wav,data/interim/crema-d/1005/1005_WSI_ANG_XX_16k_mono_trim_norm.wav,16000,1.952,0.8912509083747864,0.11373206973075867,20
data/raw/crema-d/1005_WSI_DIS_XX.wav,data/interim/crema-d/1005/1005_WSI_DIS_XX_16k_mono_trim_norm.wav,16000,2.688,0.8912509083747864,0.09505216777324677,20
data/raw/crema-d/1005_WSI_FEA_XX.wav,data/interim/crema-d/1005/1005_WSI_FEA_XX_16k_mono_trim_norm.wav,16000,1.6,0.8912509083747864,0.10656248778104782,20
data/raw/crema-d/1005_WSI_HAP_XX.wav,data/interim/crema-d/1005/1005_WSI_HAP_XX_16k_mono_trim_norm.wav,16000,1.6,0.8912509083747864,0.101917564868927,20
data/raw/crema-d/1005_WSI_NEU_XX.wav,data/interim/crema-d/1005/1005_WSI_NEU_XX_16k_mono_trim_norm.wav,16000,2.016,0.8912509679794312,0.10693980008363724,20
data/raw/crema-d/1005_WSI_SAD_XX.wav,data/interim/crema-d/1005/1005_WSI_SAD_XX_16k_mono_trim_norm.wav,16000,2.2036,0.8912509679794312,0.11645108461380005,20
data/raw/crema-d/1006_DFA_ANG_XX.wav,data/interim/crema-d/1006/1006_DFA_ANG_XX_16k_mono_trim_norm.wav,16000,1.312,0.8912509083747864,0.16536720097064972,20
data/raw/crema-d/1006_DFA_DIS_XX.wav,data/interim/crema-d/1006/1006_DFA_DIS_XX_16k_mono_trim_norm.wav,16000,2.7694,0.8912509083747864,0.1080450639128685,20
data/raw/crema-d/1006_DFA_FEA_XX.wav,data/interim/crema-d/1006/1006_DFA_FEA_XX_16k_mono_trim_norm.wav,16000,2.369,0.8912509083747864,0.15116694569587708,20
data/raw/crema-d/1006_DFA_HAP_XX.wav,data/interim/crema-d/1006/1006_DFA_HAP_XX_16k_mono_trim_norm.wav,16000,1.248,0.8912509083747864,0.11939650774002075,20
data/raw/crema-d/1006_DFA_NEU_XX.wav,data/interim/crema-d/1006/1006_DFA_NEU_XX_16k_mono_trim_norm.wav,16000,2.5692,0.8912509083747864,0.13019362092018127,20
data/raw/crema-d/1006_DFA_SAD_XX.wav,data/interim/crema-d/1006/1006_DFA_SAD_XX_16k_mono_trim_norm.wav,16000,2.6693,0.8912509083747864,0.1160559207201004,20
data/raw/crema-d/1006_IEO_ANG_HI.wav,data/interim/crema-d/1006/1006_IEO_ANG_HI_16k_mono_trim_norm.wav,16000,1.376,0.8912509083747864,0.15371505916118622,20
data/raw/crema-d/1006_IEO_ANG_LO.wav,data/interim/crema-d/1006/1006_IEO_ANG_LO_16k_mono_trim_norm.wav,16000,2.5025,0.8912509679794312,0.1226181760430336,20
data/raw/crema-d/1006_IEO_ANG_MD.wav,data/interim/crema-d/1006/1006_IEO_ANG_MD_16k_mono_trim_norm.wav,16000,1.344,0.8912509679794312,0.146990105509758,20
data/raw/crema-d/1006_IEO_DIS_HI.wav,data/interim/crema-d/1006/1006_IEO_DIS_HI_16k_mono_trim_norm.wav,16000,1.76,0.8912509083747864,0.14724399149417877,20
data/raw/crema-d/1006_IEO_DIS_LO.wav,data/interim/crema-d/1006/1006_IEO_DIS_LO_16k_mono_trim_norm.wav,16000,2.0688,0.8912509083747864,0.11165424436330795,20
data/raw/crema-d/1006_IEO_DIS_MD.wav,data/interim/crema-d/1006/1006_IEO_DIS_MD_16k_mono_trim_norm.wav,16000,2.592,0.8912509083747864,0.12116028368473053,20
data/raw/crema-d/1006_IEO_FEA_HI.wav,data/interim/crema-d/1006/1006_IEO_FEA_HI_16k_mono_trim_norm.wav,16000,2.6359,0.8912509679794312,0.07804153859615326,20
data/raw/crema-d/1006_IEO_FEA_LO.wav,data/interim/crema-d/1006/1006_IEO_FEA_LO_16k_mono_trim_norm.wav,16000,2.1688,0.8912509083747864,0.16298004984855652,20
data/raw/crema-d/1006_IEO_FEA_MD.wav,data/interim/crema-d/1006/1006_IEO_FEA_MD_16k_mono_trim_norm.wav,16000,2.3023,0.8912509083747864,0.10708393156528473,20
data/raw/crema-d/1006_IEO_HAP_HI.wav,data/interim/crema-d/1006/1006_IEO_HAP_HI_16k_mono_trim_norm.wav,16000,1.152,0.8912509679794312,0.12468466907739639,20
data/raw/crema-d/1006_IEO_HAP_LO.wav,data/interim/crema-d/1006/1006_IEO_HAP_LO_16k_mono_trim_norm.wav,16000,1.7017,0.8912509083747864,0.09820190817117691,20
data/raw/crema-d/1006_IEO_HAP_MD.wav,data/interim/crema-d/1006/1006_IEO_HAP_MD_16k_mono_trim_norm.wav,16000,1.984,0.8912509083747864,0.0864725336432457,20
data/raw/crema-d/1006_IEO_NEU_XX.wav,data/interim/crema-d/1006/1006_IEO_NEU_XX_16k_mono_trim_norm.wav,16000,2.1021,0.8912509083747864,0.1313418298959732,20
data/raw/crema-d/1006_IEO_SAD_HI.wav,data/interim/crema-d/1006/1006_IEO_SAD_HI_16k_mono_trim_norm.wav,16000,2.2827,0.8912509679794312,0.22788919508457184,20
data/raw/crema-d/1006_IEO_SAD_LO.wav,data/interim/crema-d/1006/1006_IEO_SAD_LO_16k_mono_trim_norm.wav,16000,1.8352,0.8912509083747864,0.19650083780288696,20
data/raw/crema-d/1006_IEO_SAD_MD.wav,data/interim/crema-d/1006/1006_IEO_SAD_MD_16k_mono_trim_norm.wav,16000,1.9019,0.8912509083747864,0.15203562378883362,20
data/raw/crema-d/1006_IOM_ANG_XX.wav,data/interim/crema-d/1006/1006_IOM_ANG_XX_16k_mono_trim_norm.wav,16000,1.632,0.8912509679794312,0.18693290650844574,20
data/raw/crema-d/1006_IOM_DIS_XX.wav,data/interim/crema-d/1006/1006_IOM_DIS_XX_16k_mono_trim_norm.wav,16000,3.2366,0.8912509083747864,0.13359148800373077,20
data/raw/crema-d/1006_IOM_FEA_XX.wav,data/interim/crema-d/1006/1006_IOM_FEA_XX_16k_mono_trim_norm.wav,16000,1.408,0.8912509083747864,0.19286295771598816,20
data/raw/crema-d/1006_IOM_HAP_XX.wav,data/interim/crema-d/1006/1006_IOM_HAP_XX_16k_mono_trim_norm.wav,16000,2.432,0.8912509083747864,0.09992431104183197,20
data/raw/crema-d/1006_IOM_NEU_XX.wav,data/interim/crema-d/1006/1006_IOM_NEU_XX_16k_mono_trim_norm.wav,16000,3.2,0.8912509083747864,0.12059202045202255,20
data/raw/crema-d/1006_IOM_SAD_XX.wav,data/interim/crema-d/1006/1006_IOM_SAD_XX_16k_mono_trim_norm.wav,16000,3.003,0.8912509679794312,0.10939473658800125,20
data/raw/crema-d/1006_ITH_ANG_XX.wav,data/interim/crema-d/1006/1006_ITH_ANG_XX_16k_mono_trim_norm.wav,16000,1.792,0.8912509083747864,0.0964599996805191,20
data/raw/crema-d/1006_ITH_DIS_XX.wav,data/interim/crema-d/1006/1006_ITH_DIS_XX_16k_mono_trim_norm.wav,16000,4.2042,0.8912509083747864,0.10001657903194427,20
data/raw/crema-d/1006_ITH_FEA_XX.wav,data/interim/crema-d/1006/1006_ITH_FEA_XX_16k_mono_trim_norm.wav,16000,3.2366,0.8912509679794312,0.08679365366697311,20
data/raw/crema-d/1006_ITH_HAP_XX.wav,data/interim/crema-d/1006/1006_ITH_HAP_XX_16k_mono_trim_norm.wav,16000,2.976,0.8912509083747864,0.1152840405702591,20
data/raw/crema-d/1006_ITH_NEU_XX.wav,data/interim/crema-d/1006/1006_ITH_NEU_XX_16k_mono_trim_norm.wav,16000,3.4367,0.8912509083747864,0.11739133298397064,20
data/raw/crema-d/1006_ITH_SAD_XX.wav,data/interim/crema-d/1006/1006_ITH_SAD_XX_16k_mono_trim_norm.wav,16000,3.7037,0.8912509083747864,0.08839274942874908,20
data/raw/crema-d/1006_ITS_ANG_XX.wav,data/interim/crema-d/1006/1006_ITS_ANG_XX_16k_mono_trim_norm.wav,16000,2.144,0.8912509679794312,0.12754103541374207,20
data/raw/crema-d/1006_ITS_DIS_XX.wav,data/interim/crema-d/1006/1006_ITS_DIS_XX_16k_mono_trim_norm.wav,16000,2.2356,0.8912509083747864,0.16011279821395874,20
data/raw/crema-d/1006_ITS_FEA_XX.wav,data/interim/crema-d/1006/1006_ITS_FEA_XX_16k_mono_trim_norm.wav,16000,2.9696,0.8912509083747864,0.12732946872711182,20
data/raw/crema-d/1006_ITS_HAP_XX.wav,data/interim/crema-d/1006/1006_ITS_HAP_XX_16k_mono_trim_norm.wav,16000,2.688,0.8912509679794312,0.1142357811331749,20
data/raw/crema-d/1006_ITS_NEU_XX.wav,data/interim/crema-d/1006/1006_ITS_NEU_XX_16k_mono_trim_norm.wav,16000,3.003,0.8912509083747864,0.12663766741752625,20
data/raw/crema-d/1006_ITS_SAD_XX.wav,data/interim/crema-d/1006/1006_ITS_SAD_XX_16k_mono_trim_norm.wav,16000,3.1031,0.8912509679794312,0.14284957945346832,20
data/raw/crema-d/1006_IWL_ANG_XX.wav,data/interim/crema-d/1006/1006_IWL_ANG_XX_16k_mono_trim_norm.wav,16000,1.344,0.8912509083747864,0.20586079359054565,20
data/raw/crema-d/1006_IWL_DIS_XX.wav,data/interim/crema-d/1006/1006_IWL_DIS_XX_16k_mono_trim_norm.wav,16000,2.016,0.8912509083747864,0.10689552128314972,20
data/raw/crema-d/1006_IWL_FEA_XX.wav,data/interim/crema-d/1006/1006_IWL_FEA_XX_16k_mono_trim_norm.wav,16000,2.688,0.8912509679794312,0.14170333743095398,20
data/raw/crema-d/1006_IWL_HAP_XX.wav,data/interim/crema-d/1006/1006_IWL_HAP_XX_16k_mono_trim_norm.wav,16000,2.336,0.8912509679794312,0.08081234246492386,20
data/raw/crema-d/1006_IWL_NEU_XX.wav,data/interim/crema-d/1006/1006_IWL_NEU_XX_16k_mono_trim_norm.wav,16000,3.0364,0.8912509679794312,0.09633726626634598,20
data/raw/crema-d/1006_IWL_SAD_XX.wav,data/interim/crema-d/1006/1006_IWL_SAD_XX_16k_mono_trim_norm.wav,16000,3.104,0.8912509083747864,0.114420086145401,20
data/raw/crema-d/1006_IWW_ANG_XX.wav,data/interim/crema-d/1006/1006_IWW_ANG_XX_16k_mono_trim_norm.wav,16000,1.504,0.8912509083747864,0.1561249941587448,20
data/raw/crema-d/1006_IWW_DIS_XX.wav,data/interim/crema-d/1006/1006_IWW_DIS_XX_16k_mono_trim_norm.wav,16000,3.6703,0.8912509679794312,0.11177639663219452,20
data/raw/crema-d/1006_IWW_FEA_XX.wav,data/interim/crema-d/1006/1006_IWW_FEA_XX_16k_mono_trim_norm.wav,16000,3.5369,0.8912509679794312,0.1304217427968979,20
data/raw/crema-d/1006_IWW_HAP_XX.wav,data/interim/crema-d/1006/1006_IWW_HAP_XX_16k_mono_trim_norm.wav,16000,2.784,0.8912509679794312,0.11629430949687958,20
data/raw/crema-d/1006_IWW_NEU_XX.wav,data/interim/crema-d/1006/1006_IWW_NEU_XX_16k_mono_trim_norm.wav,16000,3.0711,0.8912509679794312,0.10276312381029129,20
data/raw/crema-d/1006_IWW_SAD_XX.wav,data/interim/crema-d/1006/1006_IWW_SAD_XX_16k_mono_trim_norm.wav,16000,3.648,0.8912509679794312,0.10839919000864029,20
data/raw/crema-d/1006_MTI_ANG_XX.wav,data/interim/crema-d/1006/1006_MTI_ANG_XX_16k_mono_trim_norm.wav,16000,1.824,0.8912509083747864,0.16182492673397064,20
data/raw/crema-d/1006_MTI_DIS_XX.wav,data/interim/crema-d/1006/1006_MTI_DIS_XX_16k_mono_trim_norm.wav,16000,3.712,0.8912509083747864,0.09419874101877213,20
data/raw/crema-d/1006_MTI_FEA_XX.wav,data/interim/crema-d/1006/1006_MTI_FEA_XX_16k_mono_trim_norm.wav,16000,4.5379,0.8912509083747864,0.11577270925045013,20
data/raw/crema-d/1006_MTI_HAP_XX.wav,data/interim/crema-d/1006/1006_MTI_HAP_XX_16k_mono_trim_norm.wav,16000,3.1556,0.8912509083747864,0.1229008138179779,20
data/raw/crema-d/1006_MTI_NEU_XX.wav,data/interim/crema-d/1006/1006_MTI_NEU_XX_16k_mono_trim_norm.wav,16000,3.808,0.8912509083747864,0.11225448548793793,20
data/raw/crema-d/1006_MTI_SAD_XX.wav,data/interim/crema-d/1006/1006_MTI_SAD_XX_16k_mono_trim_norm.wav,16000,4.16,0.8912509083747864,0.09076505154371262,20
data/raw/crema-d/1006_TAI_ANG_XX.wav,data/interim/crema-d/1006/1006_TAI_ANG_XX_16k_mono_trim_norm.wav,16000,1.6,0.8912509083747864,0.1673293560743332,20
data/raw/crema-d/1006_TAI_DIS_XX.wav,data/interim/crema-d/1006/1006_TAI_DIS_XX_16k_mono_trim_norm.wav,16000,3.424,0.8912509083747864,0.08234187960624695,20
data/raw/crema-d/1006_TAI_FEA_XX.wav,data/interim/crema-d/1006/1006_TAI_FEA_XX_16k_mono_trim_norm.wav,16000,3.37,0.8912509083747864,0.14474579691886902,20
data/raw/crema-d/1006_TAI_HAP_XX.wav,data/interim/crema-d/1006/1006_TAI_HAP_XX_16k_mono_trim_norm.wav,16000,1.792,0.8912509679794312,0.166632279753685,20
data/raw/crema-d/1006_TAI_NEU_XX.wav,data/interim/crema-d/1006/1006_TAI_NEU_XX_16k_mono_trim_norm.wav,16000,3.168,0.8912509083747864,0.13172900676727295,20
data/raw/crema-d/1006_TAI_SAD_XX.wav,data/interim/crema-d/1006/1006_TAI_SAD_XX_16k_mono_trim_norm.wav,16000,3.6369,0.8912509083747864,0.10836856812238693,20
data/raw/crema-d/1006_TIE_ANG_XX.wav,data/interim/crema-d/1006/1006_TIE_ANG_XX_16k_mono_trim_norm.wav,16000,2.88,0.8912509679794312,0.0763002559542656,20
data/raw/crema-d/1006_TIE_DIS_XX.wav,data/interim/crema-d/1006/1006_TIE_DIS_XX_16k_mono_trim_norm.wav,16000,2.176,0.8912509083747864,0.08707375079393387,20
data/raw/crema-d/1006_TIE_FEA_XX.wav,data/interim/crema-d/1006/1006_TIE_FEA_XX_16k_mono_trim_norm.wav,16000,2.016,0.8912509083747864,0.12996040284633636,20
data/raw/crema-d/1006_TIE_HAP_XX.wav,data/interim/crema-d/1006/1006_TIE_HAP_XX_16k_mono_trim_norm.wav,16000,2.464,0.8912509679794312,0.1239970400929451,20
data/raw/crema-d/1006_TIE_NEU_XX.wav,data/interim/crema-d/1006/1006_TIE_NEU_XX_16k_mono_trim_norm.wav,16000,2.464,0.8912509679794312,0.1239970400929451,20
data/raw/crema-d/1006_TIE_SAD_XX.wav,data/interim/crema-d/1006/1006_TIE_SAD_XX_16k_mono_trim_norm.wav,16000,3.6703,0.8912509083747864,0.16613253951072693,20
data/raw/crema-d/1006_TSI_ANG_XX.wav,data/interim/crema-d/1006/1006_TSI_ANG_XX_16k_mono_trim_norm.wav,16000,1.056,0.8912509083747864,0.1482020765542984,20
data/raw/crema-d/1006_TSI_DIS_XX.wav,data/interim/crema-d/1006/1006_TSI_DIS_XX_16k_mono_trim_norm.wav,16000,3.2699,0.8912509083747864,0.09583989530801773,20
data/raw/crema-d/1006_TSI_FEA_XX.wav,data/interim/crema-d/1006/1006_TSI_FEA_XX_16k_mono_trim_norm.wav,16000,2.2356,0.8912509083747864,0.15050145983695984,20
data/raw/crema-d/1006_TSI_HAP_XX.wav,data/interim/crema-d/1006/1006_TSI_HAP_XX_16k_mono_trim_norm.wav,16000,1.216,0.8912509083747864,0.1324445605278015,20
data/raw/crema-d/1006_TSI_NEU_XX.wav,data/interim/crema-d/1006/1006_TSI_NEU_XX_16k_mono_trim_norm.wav,16000,2.4691,0.8912509679794312,0.09532480686903,20
data/raw/crema-d/1006_TSI_SAD_XX.wav,data/interim/crema-d/1006/1006_TSI_SAD_XX_16k_mono_trim_norm.wav,16000,3.0697,0.8912509679794312,0.199260413646698,20
data/raw/crema-d/1006_WSI_ANG_XX.wav,data/interim/crema-d/1006/1006_WSI_ANG_XX_16k_mono_trim_norm.wav,16000,1.536,0.8912509083747864,0.13918735086917877,20
data/raw/crema-d/1006_WSI_DIS_XX.wav,data/interim/crema-d/1006/1006_WSI_DIS_XX_16k_mono_trim_norm.wav,16000,2.8695,0.8912509083747864,0.0895703136920929,20
data/raw/crema-d/1006_WSI_FEA_XX.wav,data/interim/crema-d/1006/1006_WSI_FEA_XX_16k_mono_trim_norm.wav,16000,2.9696,0.8912509679794312,0.1133541688323021,20
data/raw/crema-d/1006_WSI_HAP_XX.wav,data/interim/crema-d/1006/1006_WSI_HAP_XX_16k_mono_trim_norm.wav,16000,2.144,0.8912509083747864,0.1229429766535759,20
data/raw/crema-d/1006_WSI_NEU_XX.wav,data/interim/crema-d/1006/1006_WSI_NEU_XX_16k_mono_trim_norm.wav,16000,3.36,0.8912509679794312,0.1007944867014885,20
data/raw/crema-d/1006_WSI_SAD_XX.wav,data/interim/crema-d/1006/1006_WSI_SAD_XX_16k_mono_trim_norm.wav,16000,3.9039,0.8912509083747864,0.12422133982181549,20
